Campus,Categoria,Label,Valor,Timestamp,Modalidade
Todas as unidades,cidade,Mariana - MG,10,2026-08-19 20:02:00.000000,SUB
Todas as unidades,cidade,Contagem - MG,8,2026-08-19 20:02:00.000000,SUB
Todas as unidades,cidade,Betim - MG,6,2026-08-19 20:02:00.000000,SUB
Todas as unidades,cidade,Salvador - BA,6,2026-08-19 20:02:00.000000,SUB
Todas as unidades,cidade,Bambuí - MG,6,2026-08-19 20:02:00.000000,SUB
Bambuí,tipo,Pública Estadual,9,2026-08-19 20:02:00.000000,SUB
Bambuí,tipo,Privada,4,2026-08-19 20:02:00.000000,SUB
Bambuí,tipo,Pública Municipal,3,2026-08-19 20:02:00.000000,SUB
Bambuí,area,Urbana,13,2026-08-19 20:02:00.000000,SUB
Bambuí,area,Rural,3,2026-08-19 20:02:00.000000,SUB
Bambuí,cidade,Bambuí - MG,4,2026-08-19 20:02:00.000000,SUB
Bambuí,cidade,Formiga - MG,2,2026-08-19 20:02:00.000000,SUB
Bambuí,cidade,Campinas - SP,1,2026-08-19 20:02:00.000000,SUB
Bambuí,cidade,Arcos - MG,1,2026-08-19 20:02:00.000000,SUB
Bambuí,cidade,Belo Horizonte - MG,1,2026-08-19 20:02:00.000000,SUB
Bambuí,cidade,Perdões - MG,1,2026-08-19 20:02:00.000000,SUB
Bambuí,cidade,Santa Rosa da Serra - MG,1,2026-08-19 20:02:00.000000,SUB
Bambuí,cidade,Leme - SP,1,2026-08-19 20:02:00.000000,SUB
Bambuí,cidade,Santa Filomena - PE,1,2026-08-19 20:02:00.000000,SUB
Bambuí,cidade,Caraí - MG,1,2026-08-19 20:02:00.000000,SUB
Bambuí,cidade,Oliveira - MG,1,2026-08-19 20:02:00.000000,SUB
Bambuí,cidade,Pimenta - MG,1,2026-08-19 20:02:00.000000,SUB
Congonhas,tipo,Pública Estadual,24,2026-08-19 20:02:00.000000,SUB
Congonhas,tipo,Privada,2,2026-08-19 20:02:00.000000,SUB
Congonhas,area,Urbana,26,2026-08-19 20:02:00.000000,SUB
Congonhas,cidade,Congonhas - MG,15,2026-08-19 20:02:00.000000,SUB
Congonhas,cidade,Oriximiná - PA,1,2026-08-19 20:02:00.000000,SUB
Congonhas,cidade,Belo Horizonte - MG,1,2026-08-19 20:02:00.000000,SUB
Congonhas,cidade,Ouro Preto - MG,1,2026-08-19 20:02:00.000000,SUB
Congonhas,cidade,São Brás do Suaçuí - MG,1,2026-08-19 20:02:00.000000,SUB
Congonhas,cidade,Ubiratã - PR,1,2026-08-19 20:02:00.000000,SUB
Congonhas,cidade,Maceió - AL,1,2026-08-19 20:02:00.000000,SUB
Congonhas,cidade,Betim - MG,1,2026-08-19 20:02:00.000000,SUB
Congonhas,cidade,Entre Rios de Minas - MG,1,2026-08-19 20:02:00.000000,SUB
Congonhas,cidade,Sabará - MG,1,2026-08-19 20:02:00.000000,SUB
Congonhas,cidade,Barrinha - SP,1,2026-08-19 20:02:00.000000,SUB
Congonhas,cidade,Outra - OU,1,2026-08-19 20:02:00.000000,SUB
Conselheiro Lafaiete,tipo,Pública Estadual,52,2026-08-19 20:02:00.000000,SUB
Conselheiro Lafaiete,tipo,Pública Municipal,8,2026-08-19 20:02:00.000000,SUB
Conselheiro Lafaiete,tipo,Privada,6,2026-08-19 20:02:00.000000,SUB
Conselheiro Lafaiete,tipo,Pública Federal,1,2026-08-19 20:02:00.000000,SUB
Conselheiro Lafaiete,area,Urbana,67,2026-08-19 20:02:00.000000,SUB
Conselheiro Lafaiete,cidade,Conselheiro Lafaiete - MG,38,2026-08-19 20:02:00.000000,SUB
Conselheiro Lafaiete,cidade,Congonhas - MG,4,2026-08-19 20:02:00.000000,SUB
Conselheiro Lafaiete,cidade,Barbacena - MG,3,2026-08-19 20:02:00.000000,SUB
Conselheiro Lafaiete,cidade,Outra - OU,3,2026-08-19 20:02:00.000000,SUB
Conselheiro Lafaiete,cidade,Ouro Branco - MG,3,2026-08-19 20:02:00.000000,SUB
Conselheiro Lafaiete,cidade,Entre Rios de Minas - MG,2,2026-08-19 20:02:00.000000,SUB
Conselheiro Lafaiete,cidade,Senhora de Oliveira - MG,2,2026-08-19 20:02:00.000000,SUB
Conselheiro Lafaiete,cidade,Rio de Janeiro - RJ,1,2026-08-19 20:02:00.000000,SUB
Conselheiro Lafaiete,cidade,Carandaí - MG,1,2026-08-19 20:02:00.000000,SUB
Conselheiro Lafaiete,cidade,Guanhães - MG,1,2026-08-19 20:02:00.000000,SUB
Conselheiro Lafaiete,cidade,Patos de Minas - MG,1,2026-08-19 20:02:00.000000,SUB
Conselheiro Lafaiete,cidade,São Brás do Suaçuí - MG,1,2026-08-19 20:02:00.000000,SUB
Conselheiro Lafaiete,cidade,Varginha - MG,1,2026-08-19 20:02:00.000000,SUB
Conselheiro Lafaiete,cidade,Recife - PE,1,2026-08-19 20:02:00.000000,SUB
Conselheiro Lafaiete,cidade,Mairiporã - SP,1,2026-08-19 20:02:00.000000,SUB
Governador Valadares,tipo,Pública Estadual,18,2026-08-19 20:02:00.000000,SUB
Governador Valadares,tipo,Privada,3,2026-08-19 20:02:00.000000,SUB
Governador Valadares,tipo,Pública Municipal,1,2026-08-19 20:02:00.000000,SUB
Governador Valadares,area,Urbana,22,2026-08-19 20:02:00.000000,SUB
Governador Valadares,cidade,Governador Valadares - MG,11,2026-08-19 20:02:00.000000,SUB
Governador Valadares,cidade,Galiléia - MG,2,2026-08-19 20:02:00.000000,SUB
Governador Valadares,cidade,Outra - OU,2,2026-08-19 20:02:00.000000,SUB
Governador Valadares,cidade,Itabuna - BA,1,2026-08-19 20:02:00.000000,SUB
Governador Valadares,cidade,Santa Maria do Suaçuí - MG,1,2026-08-19 20:02:00.000000,SUB
Governador Valadares,cidade,São Domingos do Norte - ES,1,2026-08-19 20:02:00.000000,SUB
Governador Valadares,cidade,São Paulo - SP,1,2026-08-19 20:02:00.000000,SUB
Governador Valadares,cidade,Resplendor - MG,1,2026-08-19 20:02:00.000000,SUB
Governador Valadares,cidade,São Félix de Minas - MG,1,2026-08-19 20:02:00.000000,SUB
Governador Valadares,cidade,São Mateus - ES,1,2026-08-19 20:02:00.000000,SUB
Ipatinga,tipo,Pública Estadual,30,2026-08-19 20:02:00.000000,SUB
Ipatinga,tipo,Pública Federal,1,2026-08-19 20:02:00.000000,SUB
Ipatinga,tipo,Privada,1,2026-08-19 20:02:00.000000,SUB
Ipatinga,tipo,Pública Municipal,1,2026-08-19 20:02:00.000000,SUB
Ipatinga,area,Urbana,33,2026-08-19 20:02:00.000000,SUB
Ipatinga,cidade,Ipatinga - MG,10,2026-08-19 20:02:00.000000,SUB
Ipatinga,cidade,Coronel Fabriciano - MG,4,2026-08-19 20:02:00.000000,SUB
Ipatinga,cidade,Santana do Paraíso - MG,3,2026-08-19 20:02:00.000000,SUB
Ipatinga,cidade,Timóteo - MG,3,2026-08-19 20:02:00.000000,SUB
Ipatinga,cidade,Outra - OU,1,2026-08-19 20:02:00.000000,SUB
Ipatinga,cidade,Açucena - MG,1,2026-08-19 20:02:00.000000,SUB
Ipatinga,cidade,Belo Horizonte - MG,1,2026-08-19 20:02:00.000000,SUB
Ipatinga,cidade,Carlos Chagas - MG,1,2026-08-19 20:02:00.000000,SUB
Ipatinga,cidade,Dores de Guanhães - MG,1,2026-08-19 20:02:00.000000,SUB
Ipatinga,cidade,Mesquita - MG,1,2026-08-19 20:02:00.000000,SUB
Ipatinga,cidade,São Paulo - SP,1,2026-08-19 20:02:00.000000,SUB
Ipatinga,cidade,Salvador - BA,1,2026-08-19 20:02:00.000000,SUB
Ipatinga,cidade,Araçuaí - MG,1,2026-08-19 20:02:00.000000,SUB
Ipatinga,cidade,Bom Jesus do Galho - MG,1,2026-08-19 20:02:00.000000,SUB
Ipatinga,cidade,Iapu - MG,1,2026-08-19 20:02:00.000000,SUB
Ouro Preto,tipo,Pública Estadual,68,2026-08-19 20:02:00.000000,SUB
Ouro Preto,tipo,Privada,14,2026-08-19 20:02:00.000000,SUB
Ouro Preto,tipo,Pública Federal,3,2026-08-19 20:02:00.000000,SUB
Ouro Preto,tipo,Pública Municipal,1,2026-08-19 20:02:00.000000,SUB
Ouro Preto,area,Urbana,86,2026-08-19 20:02:00.000000,SUB
Ouro Preto,cidade,Ouro Preto - MG,32,2026-08-19 20:02:00.000000,SUB
Ouro Preto,cidade,Mariana - MG,10,2026-08-19 20:02:00.000000,SUB
Ouro Preto,cidade,Outra - OU,4,2026-08-19 20:02:00.000000,SUB
Ouro Preto,cidade,Belo Horizonte - MG,4,2026-08-19 20:02:00.000000,SUB
Ouro Preto,cidade,Catas Altas - MG,3,2026-08-19 20:02:00.000000,SUB
Ouro Preto,cidade,Congonhas - MG,2,2026-08-19 20:02:00.000000,SUB
Ouro Preto,cidade,Salvador - BA,2,2026-08-19 20:02:00.000000,SUB
Ouro Preto,cidade,Itabirito - MG,2,2026-08-19 20:02:00.000000,SUB
Ouro Preto,cidade,Muriaé - MG,2,2026-08-19 20:02:00.000000,SUB
Ouro Preto,cidade,Urucânia - MG,1,2026-08-19 20:02:00.000000,SUB
Ouro Preto,cidade,Guaraciaba - MG,1,2026-08-19 20:02:00.000000,SUB
Ouro Preto,cidade,Bauru - SP,1,2026-08-19 20:02:00.000000,SUB
Ouro Preto,cidade,Januária - MG,1,2026-08-19 20:02:00.000000,SUB
Ouro Preto,cidade,Belém - PA,1,2026-08-19 20:02:00.000000,SUB
Ouro Preto,cidade,Tupanciretã - RS,1,2026-08-19 20:02:00.000000,SUB
Piumhi,tipo,Pública Estadual,36,2026-08-19 20:02:00.000000,SUB
Piumhi,tipo,Privada,5,2026-08-19 20:02:00.000000,SUB
Piumhi,tipo,Pública Federal,3,2026-08-19 20:02:00.000000,SUB
Piumhi,area,Urbana,43,2026-08-19 20:02:00.000000,SUB
Piumhi,area,Rural,1,2026-08-19 20:02:00.000000,SUB
Piumhi,cidade,Piumhi - MG,24,2026-08-19 20:02:00.000000,SUB
Piumhi,cidade,Pimenta - MG,5,2026-08-19 20:02:00.000000,SUB
Piumhi,cidade,Doresópolis - MG,2,2026-08-19 20:02:00.000000,SUB
Piumhi,cidade,São Roque de Minas - MG,2,2026-08-19 20:02:00.000000,SUB
Piumhi,cidade,Franca - SP,2,2026-08-19 20:02:00.000000,SUB
Piumhi,cidade,Belo Horizonte - MG,1,2026-08-19 20:02:00.000000,SUB
Piumhi,cidade,São Francisco - MG,1,2026-08-19 20:02:00.000000,SUB
Piumhi,cidade,Vargem Bonita - MG,1,2026-08-19 20:02:00.000000,SUB
Piumhi,cidade,Rio Verde - GO,1,2026-08-19 20:02:00.000000,SUB
Piumhi,cidade,Ibicuí - BA,1,2026-08-19 20:02:00.000000,SUB
Piumhi,cidade,Bambuí - MG,1,2026-08-19 20:02:00.000000,SUB
Piumhi,cidade,Outra - OU,1,2026-08-19 20:02:00.000000,SUB
Piumhi,cidade,Icó - CE,1,2026-08-19 20:02:00.000000,SUB
Piumhi,cidade,Arcos - MG,1,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,tipo,Pública Estadual,137,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,tipo,Privada,22,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,tipo,Pública Federal,9,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,tipo,Pública Municipal,1,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,area,Urbana,166,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,area,Rural,3,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,cidade,Ribeirão das Neves - MG,19,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,cidade,Belo Horizonte - MG,18,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,cidade,Outra - OU,11,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,cidade,Contagem - MG,6,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,cidade,Salvador - BA,3,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,cidade,Campos dos Goytacazes - RJ,3,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,cidade,São Bernardo do Campo - SP,2,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,cidade,Vila Velha - ES,2,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,cidade,Betim - MG,2,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,cidade,Cataguases - MG,2,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,cidade,Volta Redonda - RJ,2,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,cidade,Vespasiano - MG,2,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,cidade,São Paulo - SP,2,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,cidade,Itaobim - MG,2,2026-08-19 20:02:00.000000,SUB
Ribeirão das Neves,cidade,Matozinhos - MG,2,2026-08-19 20:02:00.000000,SUB
Santa Luzia,tipo,Pública Estadual,75,2026-08-19 20:02:00.000000,SUB
Santa Luzia,tipo,Privada,14,2026-08-19 20:02:00.000000,SUB
Santa Luzia,tipo,Pública Federal,6,2026-08-19 20:02:00.000000,SUB
Santa Luzia,tipo,Pública Municipal,1,2026-08-19 20:02:00.000000,SUB
Santa Luzia,area,Urbana,95,2026-08-19 20:02:00.000000,SUB
Santa Luzia,area,Rural,1,2026-08-19 20:02:00.000000,SUB
Santa Luzia,cidade,Santa Luzia - MG,36,2026-08-19 20:02:00.000000,SUB
Santa Luzia,cidade,Belo Horizonte - MG,17,2026-08-19 20:02:00.000000,SUB
Santa Luzia,cidade,Outra - OU,6,2026-08-19 20:02:00.000000,SUB
Santa Luzia,cidade,Contagem - MG,2,2026-08-19 20:02:00.000000,SUB
Santa Luzia,cidade,Sabará - MG,2,2026-08-19 20:02:00.000000,SUB
Santa Luzia,cidade,Betim - MG,2,2026-08-19 20:02:00.000000,SUB
Santa Luzia,cidade,São Paulo - SP,2,2026-08-19 20:02:00.000000,SUB
Santa Luzia,cidade,Ribeirão das Neves - MG,1,2026-08-19 20:02:00.000000,SUB
Santa Luzia,cidade,Tomar do Geru - SE,1,2026-08-19 20:02:00.000000,SUB
Santa Luzia,cidade,Eunápolis - BA,1,2026-08-19 20:02:00.000000,SUB
Santa Luzia,cidade,Setubinha - MG,1,2026-08-19 20:02:00.000000,SUB
Santa Luzia,cidade,Três Marias - MG,1,2026-08-19 20:02:00.000000,SUB
Santa Luzia,cidade,Araruama - RJ,1,2026-08-19 20:02:00.000000,SUB
Santa Luzia,cidade,Divinópolis - MG,1,2026-08-19 20:02:00.000000,SUB
Santa Luzia,cidade,Niterói - RJ,1,2026-08-19 20:02:00.000000,SUB
Todas as unidades,tipo,Pública Estadual,1383,2026-08-19 20:02:00.000000,SUP
Todas as unidades,tipo,Pública Federal,273,2026-08-19 20:02:00.000000,SUP
Todas as unidades,tipo,Privada,225,2026-08-19 20:02:00.000000,SUP
Todas as unidades,tipo,Pública Municipal,45,2026-08-19 20:02:00.000000,SUP
Todas as unidades,area,Urbana,1855,2026-08-19 20:02:00.000000,SUP
Todas as unidades,area,Rural,71,2026-08-19 20:02:00.000000,SUP
Todas as unidades,cidade,Belo Horizonte - MG,221,2026-08-19 20:02:00.000000,SUP
Todas as unidades,cidade,Ribeirão das Neves - MG,111,2026-08-19 20:02:00.000000,SUP
Todas as unidades,cidade,Ouro Branco - MG,104,2026-08-19 20:02:00.000000,SUP
Todas as unidades,cidade,Betim - MG,98,2026-08-19 20:02:00.000000,SUP
Todas as unidades,cidade,Arcos - MG,85,2026-08-19 20:02:00.000000,SUP
Todas as unidades,cidade,Formiga - MG,78,2026-08-19 20:02:00.000000,SUP
Todas as unidades,cidade,Bambuí - MG,78,2026-08-19 20:02:00.000000,SUP
Todas as unidades,cidade,Sabará - MG,76,2026-08-19 20:02:00.000000,SUP
Todas as unidades,cidade,Outra - OU,59,2026-08-19 20:02:00.000000,SUP
Todas as unidades,cidade,Congonhas - MG,59,2026-08-19 20:02:00.000000,SUP
Todas as unidades,cidade,Santa Luzia - MG,59,2026-08-19 20:02:00.000000,SUP
Todas as unidades,cidade,Governador Valadares - MG,55,2026-08-19 20:02:00.000000,SUP
Todas as unidades,cidade,Contagem - MG,53,2026-08-19 20:02:00.000000,SUP
Todas as unidades,cidade,Ouro Preto - MG,45,2026-08-19 20:02:00.000000,SUP
Todas as unidades,cidade,Conselheiro Lafaiete - MG,44,2026-08-19 20:02:00.000000,SUP
Arcos,tipo,Pública Estadual,107,2026-08-19 20:02:00.000000,SUP
Arcos,tipo,Privada,20,2026-08-19 20:02:00.000000,SUP
Arcos,tipo,Pública Federal,18,2026-08-19 20:02:00.000000,SUP
Arcos,tipo,Pública Municipal,1,2026-08-19 20:02:00.000000,SUP
Arcos,area,Urbana,141,2026-08-19 20:02:00.000000,SUP
Arcos,area,Rural,5,2026-08-19 20:02:00.000000,SUP
Arcos,cidade,Arcos - MG,66,2026-08-19 20:02:00.000000,SUP
Arcos,cidade,Formiga - MG,14,2026-08-19 20:02:00.000000,SUP
Arcos,cidade,Iguatama - MG,7,2026-08-19 20:02:00.000000,SUP
Arcos,cidade,Lagoa da Prata - MG,6,2026-08-19 20:02:00.000000,SUP
Arcos,cidade,Bambuí - MG,5,2026-08-19 20:02:00.000000,SUP
Arcos,cidade,Outra - OU,4,2026-08-19 20:02:00.000000,SUP
Arcos,cidade,Belo Horizonte - MG,4,2026-08-19 20:02:00.000000,SUP
Arcos,cidade,Piumhi - MG,3,2026-08-19 20:02:00.000000,SUP
Arcos,cidade,Manaus - AM,2,2026-08-19 20:02:00.000000,SUP
Arcos,cidade,Contagem - MG,2,2026-08-19 20:02:00.000000,SUP
Arcos,cidade,Florestal - MG,2,2026-08-19 20:02:00.000000,SUP
Arcos,cidade,Pains - MG,2,2026-08-19 20:02:00.000000,SUP
Arcos,cidade,Capitão Enéas - MG,1,2026-08-19 20:02:00.000000,SUP
Arcos,cidade,Sabará - MG,1,2026-08-19 20:02:00.000000,SUP
Arcos,cidade,Divinolândia de Minas - MG,1,2026-08-19 20:02:00.000000,SUP
Bambuí,tipo,Pública Estadual,117,2026-08-19 20:02:00.000000,SUP
Bambuí,tipo,Pública Federal,52,2026-08-19 20:02:00.000000,SUP
Bambuí,tipo,Privada,28,2026-08-19 20:02:00.000000,SUP
Bambuí,tipo,Pública Municipal,6,2026-08-19 20:02:00.000000,SUP
Bambuí,area,Urbana,161,2026-08-19 20:02:00.000000,SUP
Bambuí,area,Rural,42,2026-08-19 20:02:00.000000,SUP
Bambuí,cidade,Bambuí - MG,71,2026-08-19 20:02:00.000000,SUP
Bambuí,cidade,Piumhi - MG,10,2026-08-19 20:02:00.000000,SUP
Bambuí,cidade,Belo Horizonte - MG,9,2026-08-19 20:02:00.000000,SUP
Bambuí,cidade,Lagoa da Prata - MG,7,2026-08-19 20:02:00.000000,SUP
Bambuí,cidade,Arcos - MG,7,2026-08-19 20:02:00.000000,SUP
Bambuí,cidade,Divinópolis - MG,7,2026-08-19 20:02:00.000000,SUP
Bambuí,cidade,Medeiros - MG,5,2026-08-19 20:02:00.000000,SUP
Bambuí,cidade,Araxá - MG,5,2026-08-19 20:02:00.000000,SUP
Bambuí,cidade,Dores do Indaiá - MG,5,2026-08-19 20:02:00.000000,SUP
Bambuí,cidade,Ipatinga - MG,4,2026-08-19 20:02:00.000000,SUP
Bambuí,cidade,Luz - MG,4,2026-08-19 20:02:00.000000,SUP
Bambuí,cidade,Outra - OU,3,2026-08-19 20:02:00.000000,SUP
Bambuí,cidade,Bom Despacho - MG,3,2026-08-19 20:02:00.000000,SUP
Bambuí,cidade,Betim - MG,3,2026-08-19 20:02:00.000000,SUP
Bambuí,cidade,Martinho Campos - MG,2,2026-08-19 20:02:00.000000,SUP
Betim,tipo,Pública Estadual,115,2026-08-19 20:02:00.000000,SUP
Betim,tipo,Pública Federal,34,2026-08-19 20:02:00.000000,SUP
Betim,tipo,Privada,24,2026-08-19 20:02:00.000000,SUP
Betim,tipo,Pública Municipal,5,2026-08-19 20:02:00.000000,SUP
Betim,area,Urbana,174,2026-08-19 20:02:00.000000,SUP
Betim,area,Rural,4,2026-08-19 20:02:00.000000,SUP
Betim,cidade,Betim - MG,85,2026-08-19 20:02:00.000000,SUP
Betim,cidade,Contagem - MG,30,2026-08-19 20:02:00.000000,SUP
Betim,cidade,Belo Horizonte - MG,15,2026-08-19 20:02:00.000000,SUP
Betim,cidade,Outra - OU,9,2026-08-19 20:02:00.000000,SUP
Betim,cidade,Ibirité - MG,6,2026-08-19 20:02:00.000000,SUP
Betim,cidade,Sarzedo - MG,3,2026-08-19 20:02:00.000000,SUP
Betim,cidade,Igarapé - MG,3,2026-08-19 20:02:00.000000,SUP
Betim,cidade,Mateus Leme - MG,2,2026-08-19 20:02:00.000000,SUP
Betim,cidade,São Joaquim de Bicas - MG,2,2026-08-19 20:02:00.000000,SUP
Betim,cidade,Pedro Leopoldo - MG,1,2026-08-19 20:02:00.000000,SUP
Betim,cidade,Brumadinho - MG,1,2026-08-19 20:02:00.000000,SUP
Betim,cidade,Ribeirão das Neves - MG,1,2026-08-19 20:02:00.000000,SUP
Betim,cidade,Cataguases - MG,1,2026-08-19 20:02:00.000000,SUP
Betim,cidade,Santa Teresa - ES,1,2026-08-19 20:02:00.000000,SUP
Betim,cidade,Florestal - MG,1,2026-08-19 20:02:00.000000,SUP
Congonhas,tipo,Pública Estadual,63,2026-08-19 20:02:00.000000,SUP
Congonhas,tipo,Pública Federal,5,2026-08-19 20:02:00.000000,SUP
Congonhas,tipo,Privada,3,2026-08-19 20:02:00.000000,SUP
Congonhas,tipo,Pública Municipal,1,2026-08-19 20:02:00.000000,SUP
Congonhas,area,Urbana,72,2026-08-19 20:02:00.000000,SUP
Congonhas,cidade,Congonhas - MG,42,2026-08-19 20:02:00.000000,SUP
Congonhas,cidade,Conselheiro Lafaiete - MG,7,2026-08-19 20:02:00.000000,SUP
Congonhas,cidade,Belo Horizonte - MG,4,2026-08-19 20:02:00.000000,SUP
Congonhas,cidade,São Brás do Suaçuí - MG,2,2026-08-19 20:02:00.000000,SUP
Congonhas,cidade,Carandaí - MG,2,2026-08-19 20:02:00.000000,SUP
Congonhas,cidade,Jeceaba - MG,2,2026-08-19 20:02:00.000000,SUP
Congonhas,cidade,Pará de Minas - MG,1,2026-08-19 20:02:00.000000,SUP
Congonhas,cidade,Resende Costa - MG,1,2026-08-19 20:02:00.000000,SUP
Congonhas,cidade,Santos Dumont - MG,1,2026-08-19 20:02:00.000000,SUP
Congonhas,cidade,Belém - PA,1,2026-08-19 20:02:00.000000,SUP
Congonhas,cidade,Barrinha - SP,1,2026-08-19 20:02:00.000000,SUP
Congonhas,cidade,Belo Vale - MG,1,2026-08-19 20:02:00.000000,SUP
Congonhas,cidade,Curvelo - MG,1,2026-08-19 20:02:00.000000,SUP
Congonhas,cidade,Itaguara - MG,1,2026-08-19 20:02:00.000000,SUP
Congonhas,cidade,Ouro Branco - MG,1,2026-08-19 20:02:00.000000,SUP
Formiga,tipo,Pública Estadual,68,2026-08-19 20:02:00.000000,SUP
Formiga,tipo,Pública Federal,21,2026-08-19 20:02:00.000000,SUP
Formiga,tipo,Privada,15,2026-08-19 20:02:00.000000,SUP
Formiga,tipo,Pública Municipal,1,2026-08-19 20:02:00.000000,SUP
Formiga,area,Urbana,103,2026-08-19 20:02:00.000000,SUP
Formiga,area,Rural,2,2026-08-19 20:02:00.000000,SUP
Formiga,cidade,Formiga - MG,60,2026-08-19 20:02:00.000000,SUP
Formiga,cidade,Arcos - MG,12,2026-08-19 20:02:00.000000,SUP
Formiga,cidade,Lagoa da Prata - MG,5,2026-08-19 20:02:00.000000,SUP
Formiga,cidade,Campo Belo - MG,2,2026-08-19 20:02:00.000000,SUP
Formiga,cidade,Córrego Fundo - MG,2,2026-08-19 20:02:00.000000,SUP
Formiga,cidade,São Paulo - SP,2,2026-08-19 20:02:00.000000,SUP
Formiga,cidade,Salvador - BA,2,2026-08-19 20:02:00.000000,SUP
Formiga,cidade,Rio de Janeiro - RJ,2,2026-08-19 20:02:00.000000,SUP
Formiga,cidade,Marília - SP,1,2026-08-19 20:02:00.000000,SUP
Formiga,cidade,Divinópolis - MG,1,2026-08-19 20:02:00.000000,SUP
Formiga,cidade,Outra - OU,1,2026-08-19 20:02:00.000000,SUP
Formiga,cidade,Ipatinga - MG,1,2026-08-19 20:02:00.000000,SUP
Formiga,cidade,Passos - MG,1,2026-08-19 20:02:00.000000,SUP
Formiga,cidade,Pitangui - MG,1,2026-08-19 20:02:00.000000,SUP
Formiga,cidade,São João Evangelista - MG,1,2026-08-19 20:02:00.000000,SUP
Governador Valadares,tipo,Pública Estadual,84,2026-08-19 20:02:00.000000,SUP
Governador Valadares,tipo,Privada,8,2026-08-19 20:02:00.000000,SUP
Governador Valadares,tipo,Pública Federal,7,2026-08-19 20:02:00.000000,SUP
Governador Valadares,tipo,Pública Municipal,3,2026-08-19 20:02:00.000000,SUP
Governador Valadares,area,Urbana,102,2026-08-19 20:02:00.000000,SUP
Governador Valadares,cidade,Governador Valadares - MG,53,2026-08-19 20:02:00.000000,SUP
Governador Valadares,cidade,Frei Inocêncio - MG,3,2026-08-19 20:02:00.000000,SUP
Governador Valadares,cidade,Águas Formosas - MG,2,2026-08-19 20:02:00.000000,SUP
Governador Valadares,cidade,Coroaci - MG,2,2026-08-19 20:02:00.000000,SUP
Governador Valadares,cidade,São Paulo - SP,2,2026-08-19 20:02:00.000000,SUP
Governador Valadares,cidade,Outra - OU,2,2026-08-19 20:02:00.000000,SUP
Governador Valadares,cidade,Aimorés - MG,1,2026-08-19 20:02:00.000000,SUP
Governador Valadares,cidade,Resplendor - MG,1,2026-08-19 20:02:00.000000,SUP
Governador Valadares,cidade,Central de Minas - MG,1,2026-08-19 20:02:00.000000,SUP
Governador Valadares,cidade,Boa Vista do Ramos - AM,1,2026-08-19 20:02:00.000000,SUP
Governador Valadares,cidade,Santa Luzia - MG,1,2026-08-19 20:02:00.000000,SUP
Governador Valadares,cidade,Contagem - MG,1,2026-08-19 20:02:00.000000,SUP
Governador Valadares,cidade,Barcarena - PA,1,2026-08-19 20:02:00.000000,SUP
Governador Valadares,cidade,Serro - MG,1,2026-08-19 20:02:00.000000,SUP
Governador Valadares,cidade,Divino das Laranjeiras - MG,1,2026-08-19 20:02:00.000000,SUP
Ibirité,tipo,Pública Estadual,57,2026-08-19 20:02:00.000000,SUP
Ibirité,tipo,Privada,32,2026-08-19 20:02:00.000000,SUP
Ibirité,tipo,Pública Federal,18,2026-08-19 20:02:00.000000,SUP
Ibirité,tipo,Pública Municipal,4,2026-08-19 20:02:00.000000,SUP
Ibirité,area,Urbana,111,2026-08-19 20:02:00.000000,SUP
Ibirité,cidade,Belo Horizonte - MG,38,2026-08-19 20:02:00.000000,SUP
Ibirité,cidade,Ibirité - MG,36,2026-08-19 20:02:00.000000,SUP
Ibirité,cidade,Outra - OU,10,2026-08-19 20:02:00.000000,SUP
Ibirité,cidade,Contagem - MG,7,2026-08-19 20:02:00.000000,SUP
Ibirité,cidade,Betim - MG,5,2026-08-19 20:02:00.000000,SUP
Ibirité,cidade,Sarzedo - MG,3,2026-08-19 20:02:00.000000,SUP
Ibirité,cidade,Ribeirão das Neves - MG,1,2026-08-19 20:02:00.000000,SUP
Ibirité,cidade,Urucânia - MG,1,2026-08-19 20:02:00.000000,SUP
Ibirité,cidade,Capim Branco - MG,1,2026-08-19 20:02:00.000000,SUP
Ibirité,cidade,Itabira - MG,1,2026-08-19 20:02:00.000000,SUP
Ibirité,cidade,Juiz de Fora - MG,1,2026-08-19 20:02:00.000000,SUP
